ReviewID,UserID,ProductID,Rating,ReviewText,ReviewDate
3160,0,水蜜桃保濕水乳液,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --還好而已用一用還是覺得專櫃的更有效,2005.10.06 發表
3161,0,保濕魔力海洋泉,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是稍微的用一下再輕拍...還OK拉!!,2005.10.06 發表
3162,0,靚白魔力海洋泉,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --嗯...有點黏...不過造型超可愛~ 味道也超甜的~但是不會變白喔~,2005.10.05 發表
3163,0,蘋果靚白潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得有變白，但是不是很明顯，味道很香是真得啦。,2005.10.04 發表
3164,0,青檸控油抗痘潔顏乳,3,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --回高雄時發現老妹有買一條,洗臉時順便借來用用.泡泡因為是用FANCL起泡球搓所以並沒有很多,有淡淡檸檬香,我洗完是不會緊繃啦,但是除此之外沒有任何特別印象,所以不會去買正品.",2005.10.04 發表
3165,0,蘋果靚白水乳液,1,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --廣告都騙人的麻~真誇張~沒 變 白 反 而 擦 完 感 覺 黏 膩 把 他 拿 來 擦 手 我 的 手 還 過 敏 ㄝ@@""真是的~害我一氣之下把他倒到馬桶裡面~",2005.10.03 發表
3166,0,水蜜桃保濕潔顏油,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是買19元的試用品..味道很香，清潔效果也ok..保濕也Ok，不過粉刺的清出就好像不明顯了！,2005.10.02 發表
3167,0,水蜜桃保濕潔顏油,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是買試用瓶19元...個人覺得很香啦..可是不會讓你想吐的香...清潔力還算ok啦~至於有沒有清出粉刺握 我覺得沒有啦...,2005.10.01 發表
3168,0,蘋果靚白UV防曬乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --就香香的 沒有太大的防曬效果阿  不會再買囉,2005.10.01 發表
3169,0,水蜜桃保濕潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --洗完感覺臉會澀澀的好像一點都不保濕對我而言啦,2005.09.30 發表
3170,0,蘋果靚白面膜,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --嗯~~美白不是那ㄇ明顯人工香料ㄉ味道又重到不行><總之'不是很喜歡用就是了,2005.09.30 發表
3171,0,蘋果靚白UV防曬乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --之前中獎得到ㄉ用在臉上還是稍嫌油了點'所以我都用來擦身體'就變得清爽多了^^,2005.09.30 發表
3172,0,水蜜桃保濕潔顏油,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --香香的　還不錯　有清出一些粉刺,2005.09.29 發表
3173,0,控油抗痘潔面乳,2,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --我用的是路邊發的試用品,我覺得不太好用,洗不乾淨的感覺,洗完臉澀澀的",2005.09.29 發表
3174,0,水蜜桃保濕面膜,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --精華液超多面膜切割;品質也不錯很保溼...下次還會購買喲!,2005.09.29 發表
3175,0,青檸控油抗痘水乳液,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --外觀可愛但不控油易長粉刺．．非常困擾不建議敏感長痘膚質朋友嚐試現在拿來當身體乳液．．．,2005.09.29 發表
3176,0,水蜜桃保濕潔顏油,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --今天去區臣氏買19元ㄉ試用品，回家試用後覺ㄉ蠻保濕ㄉ，未到也香香ㄉ，不過粉刺好像沒有辦法清很多出來。不過會想買青檸ㄉ來用~~,2005.09.28 發表
3177,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --當初是因為它的香味和外型兒而買的，使用到現在並沒有覺得有特別的美白效果，而且抹完也有點油膩，不過味道真的是蠻香的，現在大多拿來抹手臂不抹臉囉！,2005.09.26 發表
3178,0,水蜜桃保濕潔顏油,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --不好用...= =+只有甜甜的蜜桃香而已...,2005.09.26 發表
3179,0,保濕魔力海洋泉,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --用完之後會一直出油真不好用,2005.09.25 發表
3180,0,青檸控油抗痘潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有清潔的感覺啦！不過沒有說不出油耶！而且痘痘還是一直冒。,2005.09.25 發表
3181,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --嗯，沒有辯白，而且擦久了臉部會乾燥。,2005.09.25 發表
3182,0,水蜜桃保濕面膜,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --在 7*4 加購的一片裝試用包…可是敷完滴隔天長了好多小粉刺 orz大概不適合我膚質吧～ 嗚… Q__Q,2005.09.24 發表
3183,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --還是一貫的香味啊...香到很怕會有螞蟻半夜來扛我走= =擦在臉上按摩一下 是還好不會很油膩當初會買只是被瓶身吸引吧 我現在這瓶被我丟在書桌 偶爾拿來擦一下而已,2005.09.24 發表
3184,0,蘋果靚白潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --味道是真的滿香的..洗完有白的錯覺(只是錯覺)不過在清潔品裡標榜美白這功效應該是0以後我應該不會再買美白洗面乳了吧現在我覺得只要能清潔就ok了~,2005.09.24 發表
3185,0,控油抗痘潔面乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我有買一條給我男朋友洗~ㄊ說還ㄆ錯呢!!ㄊ皮膚算是油性ㄉ吧!!^^~,2005.09.24 發表
3186,0,水蜜桃保濕面膜,7,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得敷完後...隔天臉會變很嫩...連我男朋友也誇說...從來沒摸過妳的臉那麼嫩= =又有很甜甜的水蜜桃香...,2005.09.24 發表
3187,0,青檸控油抗痘水乳液,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得和別的乳液不一樣因為不會油油的但我以為會對痘痘改善但根本沒有,2005.09.24 發表
3188,0,水蜜桃保濕水乳液,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有點黏黏低  不過算蠻保溼滴喔,2005.09.24 發表
3189,0,痘痘急救精華,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --根本沒甚麼功用嘛  被騙啦,2005.09.24 發表
3190,0,青檸控油抗痘潔顏乳,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --不好用，控油效果也不好，感覺洗完後反而更容易出油!!!,2005.09.23 發表
3191,0,保濕魔力海洋泉,7,?效果： - -?體驗方式： ?使用季節： --?使用環境： --很讚! 我是買99$那種瓶子的! 瓶子很漂亮 裡面的化妝水很香蠻保濕的...可是我比較想買檸檬的! 而且才99$ 不買太可惜了剛用的時候會覺得有點黏 可是過一下子就吃進去了 很不錯!,2005.09.23 發表
3192,0,青檸控油抗痘潔顏乳,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --很差勁，洗完很緊繃很澀，不到1小時就出油了。有淡淡的檸檬香，本來沒有長痘痘的我，用了幾天卻長了不少小痘痘，讓我很失望，以後不會再買了。,2005.09.22 發表
3193,0,青檸控油抗痘潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --不耐洗的產品~~  剛開始前幾天洗覺得還清潔力還滿好的~可是之後就覺得普普通通....沒有什麼效過的感覺~  他好像也沒有真的比較控油阿!  XD,2005.09.22 發表
3194,0,水蜜桃保濕面膜,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --保溼度不錯但是面膜太大張了精華液也過多好像讓我有一點過敏但整體來說還算不錯,2005.09.19 發表
3195,0,水蜜桃保濕水乳液,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是看他瓶子很可愛才買的~~還滿保濕低~~有一點點香味~~但是我覺得比較適合年輕一點的肌膚~^^~*,2005.09.19 發表
3196,0,蘋果靚白水乳液,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --難用死了一點用都沒有都是廣告害的= =+,2005.09.17 發表
3197,0,控油抗痘潔面乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --嗯...是買一條大約10吧 忘了?洗淨力很強有點澀澀的感覺不好,2005.09.17 發表
3198,0,青檸控油抗痘潔顏乳,4,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --恩,,跟一般的洗面乳差不多[抗痘效果普普]已經用完一條了,所以當然是不會再買哩 @@",2005.09.17 發表
3199,0,青檸控油抗痘水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有香香滴味道~瓶子倒是挺可愛滴啦!!!我只會拿來擦皮膚乾的地方~因為我滴臉已經一直再出油哩!不須要再擦~如果只想以乳液來治逗逗的話應該是不大行吧!!!,2005.09.14 發表
3200,0,痘痘急救精華,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --逛區臣氏的時候看到，買了小罐的來擦擦看，擦完之後並沒有什麼效果．．．,2005.09.11 發表
3201,0,青檸控油抗痘潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --洗完會有乾淨的感覺，有點乾乾的，幾個小時過後又會再冒油,2005.09.11 發表
3202,0,青檸控油抗痘潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --剛上市的時候我還以為很不錯就去買來用，結果用起來普普，沒什麼特別的效果用起來真的有點失望.........,2005.09.10 發表
3203,0,痘痘急救精華,2,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --沒什麼感覺,純粹擦心安ㄉ",2005.09.10 發表
3204,0,青檸控油抗痘潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --好加在是學校發ㄉ試用包阿~抗豆一點效果也沒有，洗完不到一小時就出油ㄌ@@記得剛上市時價錢都定ㄉ好高，至少也要100元以上但現在捏~哈!!每次ㄑ都看到在特價，一條都不到100元ㄌ,2005.09.09 發表
3205,0,蘋果靚白水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --因看是SHE代言ㄉ感覺好像還不錯．就去敗一瓶．誰知用久了又給我過敏長一顆一顆ㄉ,2005.09.09 發表
3206,0,蘋果靚白UV防曬乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --用起來很清爽、不會黏膩，但是臉上會看起來亮亮的…（好像油光，卻又不是　＝口＝？）味道很香很舒服，防曬效果不明…,2005.09.08 發表
3207,0,青檸控油抗痘水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --因為買了洗面乳所以也一起買這個感覺不怎麼有效看在瓶子可愛的份上勉強繼續用一陣子不過最後還是把他凍結起來啦~不會再用了^^,2005.09.08 發表
3208,0,痘痘急救精華,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我用試用的，老實說沒啥感覺之後看到大罐的出來了，有點貴還好沒買以後也不會再用這了^^,2005.09.08 發表
3209,0,青檸控油抗痘潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --一開始是因為朋友介紹去買來用用的剛開始痘痘是有減少啦不過之後就沒用了= =以後不會再買了,2005.09.08 發表
3210,0,蘋果靚白面膜,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --是個不錯的東西唷~用完一盒之後~很像有變白一點唷~也不油不黏膩唷^^,2005.09.06 發表
3211,0,青檸控油抗痘水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --一開始被它吸引是因為是SHE代言的~所以就買來用看看~嗯~感覺上比一些的乳液還不會油膩~只是還是不會非常滿意~因為還是會有一點給他油油的~不過這個是我用過的乳液比較好一點的一個了^^,2005.09.06 發表
3212,0,蘋果靚白潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --清潔力還算不錯~只是~美白不會很明顯~,2005.09.06 發表
3213,0,蘋果靚白潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --廣告真ㄉ太誇張..根本就不會變白..一開始推出時..很多人趨之若鶩應該是因為SHE吧..我用過贈品..覺ㄉ就是很普通ㄉ洗面乳而已..沒什麼功用..但是也不會不舒服,2005.09.05 發表
3214,0,水蜜桃保濕潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有　香　香　斗　味　道不　過　，　跟　其　他　斗　洗　面　乳　一　樣沒　有　啥　太　大　斗　差　別,2005.09.04 發表
3215,0,水蜜桃保濕面膜,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --對我來說太過了敷完隔天長一顆痘痘..,2005.09.04 發表
3216,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --美白沒什麼效果只是香味很香很想把他吃掉= =我都拿來擦手了..,2005.09.04 發表
3217,0,痘痘急救精華,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有點貴而且其實沒什麼效果...,2005.09.04 發表
3218,0,痘痘急救精華,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --感　覺　沒　什　麼　用　捏　！痘　痘　都　沒　有　消　呀　！,2005.09.04 發表
3219,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --香味和瓶子很可愛不會油油的不過沒有美白的效果,2005.09.03 發表
3220,0,痘痘急救精華,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是拿試用品覺得沒有用耶擦了幾天痘痘還在,2005.09.03 發表
3221,0,蘋果靚白水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --之前聽說評價不好只有在逛小屈時試擦一下不油和瓶子可愛是他的好處ㄅ..但是蘋果味好重呦....,2005.09.02 發表
3222,0,痘痘急救精華,1,?效果： - -?體驗方式： ?使用季節： --?使用環境： --優點//*/))。無缺點//*/))。貴。沒用。廢物商品總評價 :真的爛到掉渣曼秀雷敦的真的好用到爆爆爆,2005.09.02 發表
3223,0,蘋果靚白潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --臉是洗乾淨了沒錯　但感覺沒什麼變白廣告打得有點誇張啦．．但味道是真的很香～,2005.09.02 發表
3224,0,蘋果靚白水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --完全沒有美白ㄉ效果＝　＝雖然味道有香香ㄉ蘋果味但是我不會在買第２瓶ㄌ！還有點油油斗！個人感覺不好用啦！！有種被騙ㄉ感覺耶＞＜,2005.09.02 發表
3225,0,蘋果靚白筆,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --剛開始出沒多久就去買，花了將近300可是用了沒多久就不想用了覺得沒什麼很驚艷的效果~~又小條...,2005.08.30 發表
3226,0,蘋果靚白潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得味道還不錯不過　不知道是不是我用的不夠久（因為我只用了一條）好像都沒什麼變白唉－,2005.08.29 發表
3227,0,蘋果靚白潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺ㄉ還蠻香ㄉ但洗完覺ㄉ很緊繃美白好像沒效!!,2005.08.29 發表
3228,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺ㄉ還蠻保濕ㄉ味道還蠻香但價錢有點貴美白又沒什麼效果不過瓶子很可愛喲!!,2005.08.29 發表
3229,0,青檸控油抗痘潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --豆豆沒有減少 也沒有變多味道也還不錯 清潔效果ok不過要再買來用 會考慮一下,2005.08.27 發表
3230,0,蘋果靚白潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺 ㄉ還ok拉~就是香香ㄉ囉只覺ㄉ它ㄉ包裝很ㄎ愛而已..以後不會買了吧~,2005.08.27 發表
3231,0,水蜜桃保濕面膜,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --之前加價送的....我覺得保濕效果不錯ㄟ...感覺水嫩.....,2005.08.26 發表
3232,0,蘋果靚白潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --只覺得用完很香...但美白一點效都沒有,2005.08.26 發表
3233,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --它ㄉ瓶子真ㄉ好口愛唷!當初我就訴被她ㄉ瓶子吸引ㄉ我覺ㄉ好香ㄉ~不過覺ㄉ用ㄌ之後有點油油ㄉ不是很喜歡至於美白效果喔~我也覺ㄉ還好耶!,2005.08.26 發表
3234,0,蘋果靚白潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我朋友是說他用　感覺有些變白但可能對我沒什麼用吧！,2005.08.26 發表
3235,0,青檸控油抗痘水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --這罐只是包裝可愛了點我倒覺得對痘痘沒什麼幫助味道我還蠻喜歡的！,2005.08.26 發表
3236,0,青檸控油抗痘潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --沒什麼感覺　我的痘痘都是抹曼秀雷敦的痘痘凝膠,2005.08.26 發表
3237,0,青檸控油抗痘潔顏乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --一開始用阿~~~痘痘有消...但是...之後用ㄌ~~卻沒有太明顯的改變呢~用完之後~~油性膚質ㄉ可用化妝水~~乾性ㄉ~可用乳液不過洗ㄉ還蠻乾淨ㄉ..冬天大概就不適用ㄌ~,2005.08.25 發表
3238,0,水蜜桃保濕面膜,2,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --痾...我用起來完全沒有感覺,還好是人家送我的...面膜本身有點厚度,不太貼,會一直掉下來...|||要是我朋友買我應該會阻止他...",2005.08.24 發表
3239,0,水蜜桃保濕潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --味道是不錯不過洗完後臉會緊繃一點也不保溼,2005.08.24 發表
3240,0,青檸控油抗痘水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --擦了隔天臉會很油痘痘完全沒改善,2005.08.24 發表
3241,0,青檸控油抗痘潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --味道香香的，但我用會過敏，鼻子冒了很多痘痘，我真的嚇到了…所以不敢在用了！,2005.08.23 發表
3242,0,蘋果靚白潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --蘋果香還不錯，但是不會美白…用完感覺緊繃乾燥…,2005.08.23 發表
3243,0,蘋果靚白筆,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --小小條…說什麼立即亮眼…騙人如果當遮瑕又太白太水…而且有熊果素要防曬用了好久也沒啥效果,2005.08.22 發表
3244,0,水蜜桃保濕面膜,7,?效果： - -?體驗方式： ?使用季節： --?使用環境： --很保溼睡前敷隔天起來臉還是嫩嫩的很有彈性味道也不錯精華液也很多我都不浪費感覺超棒的,2005.08.22 發表
3245,0,蘋果靚白UV防曬乳,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --真的不油膩呦～而且很好推開～味道很香呢！真的有防曬到～我借我朋友用˙他們也說不錯ㄟ！！,2005.08.22 發表
3246,0,青檸控油抗痘潔顏乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我買試用的小瓶的來用˙覺得還不錯用啦～香香的味道˙不過洗完有點緊繃ㄝ˙˙˙在擦化妝水就不會了！還滿控油的～,2005.08.22 發表
3247,0,蘋果靚白水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --保濕效果還不錯~可是有點油膩而且沒有什ㄇ美白效果ㄝ,2005.08.21 發表
3248,0,控油抗痘水乳液,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --對油性肌膚來說剛剛好保濕又很清爽久了之後痘痘變少也不太長了對粉刺感覺就還好,2005.08.21 發表
3249,0,控油抗痘潔面乳,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --超乾淨的不過最好有後續保養程序或是油肌使用不然會太乾,2005.08.21 發表
3250,0,痘痘急救精華,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有時候很好用有時候沒什麼用...怪怪的,2005.08.21 發表
3251,0,蘋果靚白水乳液,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --保溼效果不錯~還會在買!!而且粉便宜~,2005.08.20 發表
3252,0,蘋果靚白面膜,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我用完後~好相有變白一點點ㄝ!!,2005.08.20 發表
3253,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --沒有想像中清爽  不過只用一點點ㄉ話  還可以嚕  美白效果普普嚕,2005.08.20 發表
3254,0,控油抗痘潔面乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --太乾ㄌ  洗完有點緊繃  不推  比較推蘋果洗面乳,2005.08.20 發表
3255,0,蘋果靚白潔顏乳,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --乾淨清爽不緊繃  基本上洗面乳要有很顯著ㄉ美白效果蠻難ㄉ辣  而且又是開架ㄉ  所以我絕ㄉ很讚嚕  洗起來舒服香香臉變亮  醬就可以辣,2005.08.20 發表
3256,0,青檸控油抗痘潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --抗痘　好像沒用耶而且喜玩臉好緊繃,2005.08.19 發表
3257,0,痘痘急救精華,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --塗上去是有點涼涼的但是卻好像沒什麼用連續用了好幾天痘痘還是在．．．,2005.08.19 發表
3258,0,蘋果靚白UV防曬乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得他擦起來真的不油膩很好推開推勻味道很香聞起來很舒服不過市價錢貴了點寧願去買別的更高係數,2005.08.19 發表
3259,0,控油抗痘潔面乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --味道不錯　也很乾淨但是我喜玩兩挾有點緊繃泡泡很多　還不錯,2005.08.19 發表
3260,0,青檸控油抗痘潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是拿是用品來用雖然味道還不錯但是洗完後臉很緊繃臉頰很乾,2005.08.16 發表
3261,0,蘋果靚白潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --頻果的味道很好  香香的  而且也很好洗很好沖  只是洗完沒有美白的感覺,2005.08.15 發表
3262,0,蘋果靚白潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --洗完後有點緊繃    會殘留      臉上沖淨了還有味道    沒感覺有變白     不過泡泡挺多滴就是哩!!!下次不買了   嗚~~~,2005.08.15 發表
3263,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --擦完後皮膚好像多了一道保護膜美白效果還不知   但我滴皮膚粉油    擦哩會長痘子冬天再拿來用    不過瓶子造型挺可愛滴說~~最近都拿來擦脖子,2005.08.15 發表
3264,0,青檸控油抗痘潔顏乳,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --味道是還不錯啦!洗完後感覺滿控油的，不緊繃。可是覺得效果沒有如期的好。,2005.08.15 發表
3265,0,青檸控油抗痘水乳液,4,?效果： - -?體驗方式： ?使用季節： --?使用環境： --剛擦的時候很舒服...但是早上起來臉還是油油的..一點都沒有改善!!一罐快用完了...豆豆少了很多~~不知道是不是這灌的關係..,2005.08.14 發表
3266,0,蘋果靚白潔顏乳,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺ㄉ這罐洗面乳還好呢..價格很可愛..但我洗完後會脫皮...臉會乾乾ㄉ...緊蹦...所以下次買ㄉ化會考慮考慮...,2005.08.11 發表
3267,0,蘋果靚白水乳液,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --夏天用還不錯 蠻清爽ㄉ...蘋果味讓我有好心情^_^,2005.08.11 發表
3268,0,水蜜桃保濕面膜,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --普通耶...kose的保濕面膜比較讚我覺得,2005.08.10 發表
3269,0,蘋果靚白水乳液,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --外型雖然很可愛但是用了會過敏~~讓費錢錢~~,2005.08.09 發表
3270,0,蘋果靚白潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --不太好用~~而且用了還過敏了~~,2005.08.09 發表
3271,0,蘋果靚白水乳液,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --也是試用同學的! 感覺...保濕力比水蜜桃那瓶還差了點美白是還不知道 不過他們家的水乳液都有一個共通的特點就是用了看起來臉會變透透的感覺 拿來當保濕乳液的話還不錯!,2005.08.08 發表
3272,0,蘋果靚白潔顏乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --香味有點不像是蘋果的感覺...洗起來也是蠻舒服的!但是我還是覺得水蜜桃那個比較好用! 哈哈蘋果的說是可以去角質 是還沒什麼感覺啦~,2005.08.08 發表
3273,0,控油抗痘潔面乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --是還不錯啦! 痘痘有變少了一點...但我還是覺得露得清的比較好用!,2005.08.08 發表
3274,0,水蜜桃保濕潔顏乳,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --用完後的感覺還不錯阿...臉會變細緻!也蠻乾淨的! 會有種透透的感覺...洗起來的感覺很舒服! 可是除了這樣...好像沒什麼特殊的功用耶!,2005.08.08 發表
3275,0,蘋果靚白UV防曬乳,3,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得擦在臉上會變黑...而且油油的...所以後來我都用來擦手臂和脖子,這樣就不會油油膩膩,很清爽!(不過有點浪費...)",2005.08.08 發表
3276,0,青檸控油抗痘潔顏乳,2,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是用試用品 味道是很香拉~ 可是我覺ㄉ應該沒啥特別功效吧~而且洗完會緊繃,2005.08.08 發表
3277,0,蘋果靚白筆,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我覺得效果很好不只能用在黑眼圈痘疤也可以用不過價格有點貴...,2005.08.07 發表
3278,0,蘋果靚白UV防曬乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --真的不油膩喔感覺很好吸收味道還不錯應該有用吧總之沒有變黑缺點是不防水,2005.08.07 發表
3279,0,蘋果靚白水乳液,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --很好吸收喔用一陣子感覺膚色變的很均勻臉也變亮了膚質也變好只是美白的效果好像不大,2005.08.07 發表
3280,0,青檸控油抗痘潔顏乳,3,"?效果： - -?體驗方式： ?使用季節： --?使用環境： --ㄜ...還ok啦~是滿去油的剛開始用...對痘子滿有效的但是後來~一點用都沒有了!= =""而且我覺得洗完有點緊繃ㄚ...= =""",2005.08.06 發表
3281,0,水蜜桃保濕水乳液,6,?效果： - -?體驗方式： ?使用季節： --?使用環境： --還滿好用的剛擦完會有點黏黏的不過過一下下就好了~~,2005.08.06 發表
3282,0,水蜜桃保濕面膜,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --昨天試敷了一片感覺還不錯呢~~不過不知道是自己皮膚問題還是怎樣下巴旁邊有點紅紅的不知道是不是過敏不過今天皮膚還是很好摸喔~~推薦給不會過敏的人吧~~,2005.08.06 發表
3283,0,水蜜桃保濕水乳液,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --朋友送的~味道很香 還不錯用唷!!!,2005.08.06 發表
3284,0,蘋果靚白潔顏乳,5,?效果： - -?體驗方式： ?使用季節： --?使用環境： --我是買一罐19元的那種來試用啦！個人是覺得還蠻好用的，容易起泡、也容易清洗、味道有挺香的,2005.08.05 發表
3285,0,蘋果靚白水乳液,3,?效果： - -?體驗方式： ?使用季節： --?使用環境： --有一咪咪ㄉ油說..ㄅ知道是ㄅ是我本身有一點油ㄉ關係= =''而且ㄅ曉得是ㄅ是心理作用~痘痘變多哩!!蠻好吸收就是ㄌ~淡淡ㄉ香味ㄅ錯!!,2005.08.05 發表
